objectid,gdb_geomattr_data,shape,nome_if,satatus,data_inicio,data_fim,bioma,uf,municipio,dominio,globalid,data_primeiro,created_user,created_date,last_edited_user,last_edited_date,operacao,nivel,tipo_area,regiao,responsavel,local,obs,x,y,amazonia_legal,bioma_ibge,regiao_ibge,uf_ibge,municipio_ibge
848,,01010000A0110F0000FCA9F1B6173458C1C84B37F9383A42C10000000000000000,MS060 - Santa Cruz,extinto,2024-07-18 00:00:00,2024-09-07 00:00:00,cerrado,MS,Porto Murtinho,federal,{248CC185-DF8B-4A4D-A2B8-1B5AEEE720D7},2024-07-24 00:00:00,bruno.blanco,2024-07-22 19:57:52,pedro.pires,2024-10-07 18:22:23,pantanal_sul,2,ti,centro,prevfogo,TI Kadiweu,,"056° 59' 46.67"" W","20° 58' 36.28"" S",,Cerrado,Centro-oeste,MS,Porto Murtinho
862,,01010000A0110F00003EE8D9384D2F58C1B840826AB7C241C10000000000000000,MS089 - Paratudal,extinto,2024-08-05 00:00:00,2024-08-26 00:00:00,cerrado,MS,Porto Murtinho,federal,{B98A9999-15F8-4095-88EA-0F128A85DA7C},2024-08-06 00:00:00,bruno.blanco,2024-08-06 19:43:52,pedro.pires,2024-10-07 18:22:24,pantanal_sul,1,ti,centro,prevfogo,TI Kadiweu,,"056° 57' 8.02"" W","20° 27' 45.52"" S",,Cerrado,Centro-oeste,MS,Porto Murtinho
37692,,01010000A0110F000086A757762F2658C1F8DBD779932442C10000000000000000,Incêndio entorno Parna da Serra da Bodoquena,extinto,2024-08-27 03:00:00,2024-09-03 03:00:00,cerrado,MS,,federal,{756CD692-5769-43DE-8D1B-233F250ACB60},2024-08-27 03:00:00,leticia.couto,2024-09-12 19:48:45,pedro.pires,2024-10-07 18:22:24,brasil,1,,,,,,"051° 41' 6.49"" W","05° 46' 12.65"" S",,Cerrado,Centro-oeste,MS,Porto Murtinho
764,,01010000A0110F00000022FD22A72758C170F08591EE1A42C10000000000000000,Incêndio escarpa - Entorno Parna Serra Bodoquena,extinto,2024-08-13 03:00:00,2024-08-23 03:00:00,cerrado,MS,,,{BA4C6D24-A0F4-457A-B5A0-6F7B4DA39517},2024-08-13 03:00:00,sarah.fontoura.terceirizada,2024-08-14 17:09:25,pedro.pires,2024-10-07 18:22:25,brasil,1,,,icmbio,,,"056° 52' 54.72"" W","20° 50' 32.3"" S",,Cerrado,Centro-oeste,MS,Porto Murtinho
793,,01010000A0110F00003A92CB57622758C1808CB9037FE941C10000000000000000,Combate entorno Parna Serra da Bodoquena,extinto,2024-08-16 03:00:00,2024-08-16 03:00:00,cerrado,MS,,,{4F65B8DB-D666-4AA4-8A36-BCC82A028FD4},,sarah.fontoura.terceirizada,2024-08-16 12:46:38,pedro.pires,2024-10-07 18:22:25,brasil,1,,,icmbio,,,"056° 52' 45.82"" W","20° 37' 46.78"" S",,Cerrado,Centro-oeste,MS,Porto Murtinho
795,,01010000A0110F000000917E6F212858C1401CEBEA4AFF41C10000000000000000,Incêndio entorno Parna Serra da Bodoquena,extinto,,,cerrado,MS,,,{69B46C3F-B88F-42D6-B720-D1A8CA364330},,sarah.fontoura.terceirizada,2024-08-16 12:51:54,pedro.pires,2024-10-07 18:22:26,brasil,1,,,icmbio,,,"056° 53' 10.54"" W","20° 43' 24.44"" S",,Cerrado,Centro-oeste,MS,Porto Murtinho
56894,,01010000A0110F0000B437F8A272975AC1001B9EBED9DA2CC10000000000000000,RO032,extinto,2024-09-22 00:00:00,2024-09-26 00:00:00,amazoni,RO,Porto Velho,estadual,{01851C51-B9F7-448E-98C2-278AEC47B137},,luiz.guilherme.gomes,2024-09-25 12:48:01,luiz.guilherme.gomes,2024-10-27 16:14:30,soldado,2,publico_e,norte,prevfogo,ESTAÇÃO ECOLÓGICA SOLDADO DA BORRACHA,,"062° 37' 12.0"" W","08° 27' 46.02"" S",AM_Legal,Amazônia,Norte,RO,Porto Velho
56095,,01010000A0110F0000BC05122047735DC13090A0F8F92C32C10000000000000000,Incêndio Resex Chico Mendes,extinto,2024-09-23 03:00:00,,amazoni,AC,,federal,{780387F7-63F3-4DAE-B694-B98230D5E06D},2024-09-23 03:00:00,leticia.couto,2024-09-24 18:32:19,pedro.pires,2024-10-03 22:43:43,brasil,1,ucf,,,,,"046° 50' 55.12"" W","07° 17' 17.85"" S",AM_Legal,Amazônia,Norte,AC,Brasiléia
460,,01010000A0110F0000787AA528643F58C1E00209F2BAC341C10000000000000000,MS055 - Bahia do Limoeiro,extinto,2024-07-13 00:00:00,,pantanal,MS,Porto Murtinho,federal,{9E00C6AF-5E64-443E-A815-BED71FA7CAF0},2024-07-19 00:00:00,bruno.blanco,2024-07-19 18:29:59,pedro.pires,2024-10-07 18:22:27,pantanal_sul,1,ti,centro,prevfogo,TI Kadiweu,,"057° 06' 0.83"" W","20° 28' 1.25"" S",,Pantanal,Centro-oeste,MS,Porto Murtinho
24494,,01010000A0110F000068006FA9D02658C1482EFFE9962442C10000000000000000,Incêndio entorno Parna Serra da Bodoquena,extinto,2024-07-22 03:00:00,2024-07-24 03:00:00,cerrado,MS,,federal,{7EA5632E-DE8A-4480-A64C-0E998D5D0858},2024-07-22 03:00:00,leticia.couto,2024-09-05 17:02:23,pedro.pires,2024-10-07 18:22:28,brasil,1,,,,,,"056° 52' 26.98"" W","20° 53' 1.72"" S",,Cerrado,Centro-oeste,MS,Porto Murtinho
2896,,01010000A0110F0000BC0512385F5058C19087852240B341C10000000000000000,MS097 - Capim Gordura,extinto,2024-08-22 00:00:00,2024-09-26 00:00:00,pantanal,MS,Porto Murtinho,federal,{68267A7A-5786-4527-8EBC-0FAA23C73875},2024-08-23 00:00:00,bruno.blanco,2024-08-24 17:49:22,pedro.pires,2024-10-07 18:22:29,pantanal_sul,1,ti,centro,prevfogo,TI Kadiwéu,,"057° 15' 23.16"" W","20° 23' 45.55"" S",,Pantanal,Centro-oeste,MS,Porto Murtinho
44494,,01010000A0110F00002EB29D7727ED55C1C00E9CD3B43E34C10000000000000000,MT090 - Maraiwatsede,extinto,2024-09-12 00:00:00,2024-09-13 00:00:00,amazoni,MT,Alto Boa Vista,federal,{E4869C65-65F8-42E2-A112-F3637D9A4BF0},2024-09-13 00:00:00,bruno.blanco,2024-09-16 18:45:18,pedro.pires,2024-10-07 18:22:29,brasil,2,ti,centro,prevfogo,TI Maraiwatsede,,"047° 17' 43.54"" W","08° 34' 46.07"" S",AM_Legal,Amazônia,Centro-oeste,MT,Alto Boa Vista
50899,,01010000A0110F00000C71ACE7A45958C10019736F3BC841C10000000000000000,MS116 - Estrela,extinto,2024-09-18 00:00:00,,pantanal,MS,Porto Murtinho,federal,{8241516F-CC23-4ED5-B5CC-5FEF4F5E6CA1},2024-09-19 00:00:00,bruno.blanco,2024-09-20 18:02:28,pedro.pires,2024-10-07 18:22:29,pantanal_sul,1,ti,centro,prevfogo,TI Kadiweu,,"068° 59' 4.01"" W","08° 58' 41.94"" S",,Pantanal,Centro-oeste,MS,Porto Murtinho
871,,01010000A0110F0000CA54C150BC4458C1E0F97EBA63EB39C10000000000000000,MT018 - Umutina,extinto,2024-08-04 00:00:00,,amazoni,MT,Barra do Bugres,federal,{89BFC87C-1E7C-4709-B541-DAEF2F796650},2024-08-06 00:00:00,bruno.blanco,2024-08-07 13:39:21,pedro.pires,2024-10-07 18:22:30,brasil,1,ti,centro,cmb,TI Umutina,,"057° 08' 57.81"" W","15° 04' 55.44"" S",AM_Legal,Amazônia,Centro-oeste,MT,Barra do Bugres
863,,01010000A0110F000062C3D3C70B4659C180006F011F8D17C10000000000000000,AM016_TIGaviao,extinto,2024-08-05 00:00:00,,amazoni,AM,Autazes,part,{1033FC46-B429-4F80-BA4A-1E39E392CC34},2024-08-05 00:00:00,jade.oliveira,2024-08-06 19:46:03,jade.oliveira,2024-10-30 11:06:18,brasil,1,privado,norte,prevfogo,PROXIMO AO RIO MUTUCA E AM254 ,,"059° 39' 50.0"" W","03° 34' 12.0"" S",AM_Legal,Amazônia,Norte,AM,Careiro da Várzea
759,,01010000A0110F0000EAB7AFA3AC7458C17009F9008CA13CC10000000000000000,MT033 - Laranjeira,extinto,2024-08-13 00:00:00,,cerrado,MT,Cáceres,part,{6F5200BD-5CE9-4028-A3CC-709B8925ACBD},2024-08-13 00:00:00,bruno.blanco,2024-08-14 16:19:03,luiz.guilherme.gomes,2024-12-09 12:36:44,pantanal_norte,2,pa,centro,cmb,P.A. Laranjeira 1,,"057° 34' 20.84"" W","16° 33' 38.76"" S",AM_Legal,Pantanal,Centro-oeste,MT,Cáceres
59296,,01010000A0110F00002C431CB75C885DC190B0E159894932C10000000000000000,Incêndio Resex Chico Mendes,extinto,2024-09-24 03:00:00,,amazoni,AC,,federal,{1AA3A41B-3B05-4054-BB45-724ABD8D19E8},2024-09-24 03:00:00,leticia.couto,2024-09-27 13:42:25,pedro.pires,2024-10-03 22:43:43,brasil,1,ucf,,,,,"069° 19' 9.02"" W","10° 37' 37.97"" S",AM_Legal,Amazônia,Norte,AC,Brasiléia
59297,,01010000A0110F0000623255C0B76F5DC1002B8716E22732C10000000000000000,Incêndio Resex,extinto,2024-09-25 03:00:00,,amazoni,AC,,federal,{534E5418-9ACF-494E-8A67-5B3D46D1D083},2024-09-25 03:00:00,leticia.couto,2024-09-27 13:48:19,pedro.pires,2024-10-03 22:43:43,brasil,1,ucf,,,,,"043° 34' 56.29"" W","13° 16' 28.62"" S",AM_Legal,Amazônia,Norte,AC,Brasiléia
58894,,01010000A0110F0000F016481C007D5DC1E09387F53F5632C10000000000000000,AC129,extinto,2024-09-19 00:00:00,,amazoni,AC,Assis Brasil,federal,{4E3B8EB6-36B1-4EEF-893F-55A383A3968B},2024-10-01 00:00:00,luiz.guilherme.gomes,2024-09-26 14:44:12,jade.oliveira,2024-10-30 11:08:39,brasil,1,pa,norte,prevfogo,PAE SANTA QUITÉRIA,,"069° 26' 28.88"" W","10° 43' 55.18"" S",AM_Legal,Amazônia,Norte,AC,Assis Brasil
861,,01010000A0110F00002C431CEBC7DF5AC100560E8D90BC29C10000000000000000,AM015_EstradadoCasarao,extinto,,,amazoni,AM,Humaitá,part,{7897EEB0-4EC5-4BC1-BBFD-CFFFC77D8A87},2024-08-04 00:00:00,jade.oliveira,2024-08-06 19:43:45,pedro.pires,2024-10-03 22:43:43,humaita,2,publico_e,norte,prevfogo,BR230/ LÁBREA,,"063° 17' 7.35"" W","07° 33' 13.82"" S",AM_Legal,Amazônia,Norte,AM,Humaitá
664,,01010000A0110F0000FE65F7D005EE58C170A3018C805939C10000000000000000,MT023 - Figueiras,extinto,2024-08-06 00:00:00,,cerrado,MT,Barra do Brugres,federal,{CFD9CB7E-B73B-4C7D-A8EE-29F9BE83C958},2024-08-08 00:00:00,bruno.blanco,2024-08-08 12:50:35,jade.oliveira,2024-10-22 15:48:43,parecis,1,ti,centro,prevfogo,TI Figueiras,,"058° 42' 23.84"" W","14° 45' 28.37"" S",AM_Legal,Cerrado,Centro-oeste,MT,Barra do Bugres
752,,01010000A0110F00001AC05B38E5C258C1A0A22369955F37C10000000000000000,MT029 - Utiariti02,extinto,2024-08-11 00:00:00,,cerrado,MT,Campo Novo do Parecis,federal,{CB76DC35-BB79-4A59-A31C-DF87C8E01B3F},2024-08-13 00:00:00,pedro.pires,2024-08-14 13:34:03,jade.oliveira,2024-10-22 15:47:58,parecis,2,ti,centro,prevfogo,TI Utiariti,,"058° 18' 35.66"" W","13° 37' 47.88"" S",AM_Legal,Cerrado,Centro-oeste,MT,Campo Novo do Parecis
48899,,01010000A0110F0000FAEDEB74CD0156C1E002095ACC3134C10000000000000000,MT099 - Maraiwatsede,extinto,2024-09-12 00:00:00,,amazoni,MT,Alto Boa Vista,federal,{45CF9926-EB9B-4CF7-AD15-9C0024E02AD8},2024-09-13 00:00:00,bruno.blanco,2024-09-19 14:30:19,jade.oliveira,2024-10-22 15:50:18,brasil,2,ti,centro,prevfogo,TI Maraiwatsede,,"047° 53' 20.34"" W","15° 39' 2.36"" S",AM_Legal,Amazônia,Centro-oeste,MT,Alto Boa Vista
2894,,01010000A0110F0000EA95B2C0A7B858C1D0096862D67436C10000000000000000,MT037 - Utiariti05 ,extinto,2024-08-20 00:00:00,,cerrado,MT,Campo Novo do Parecis,federal,{1FBAECF3-C4F7-44DC-9CE8-340508871734},2024-08-21 00:00:00,bruno.blanco,2024-08-24 16:49:34,jade.oliveira,2024-10-22 15:49:14,parecis,2,ti,centro,prevfogo,TI Utiariti,,"058° 12' 56.55"" W","13° 06' 17.1"" S",AM_Legal,Cerrado,Centro-oeste,MT,Campo Novo do Parecis
15693,,01010000A0110F0000C64B3779F12658C150FC181B072C42C10000000000000000,Incêndio TI Kadiwéu Parna Serra da Bodoquena,extinto,2024-08-30 03:00:00,2024-09-03 03:00:00,cerrado,MS,,federal,{B0B3043E-B5F0-44A6-9D7F-4F6DF97FA646},2024-08-30 03:00:00,leticia.couto,2024-09-02 13:00:00,leticia.couto,2024-11-11 14:03:14,brasil,1,ti,,,,,"051° 18' 58.2"" W","10° 42' 52.11"" S",,Cerrado,Centro-oeste,MS,Porto Murtinho
676,,01010000A0110F0000C442ADE91BBF58C1704F1EF63B7F37C10000000000000000,MT024 - Utiariti01,extinto,2024-08-04 00:00:00,,cerrado,MT,Sapezal,federal,{5FFCA281-5925-4236-9CB1-6C1708083EFF},2024-08-04 00:00:00,bruno.blanco,2024-08-08 16:26:39,bruno.blanco,2024-10-23 14:14:18,parecis,2,ti,centro,prevfogo,TI Utiariti,,"058° 16' 30.27"" W","13° 42' 2.49"" S",AM_Legal,Cerrado,Centro-oeste,MT,Campo Novo do Parecis
451,,01010000A0110F0000FED478150AD258C1200F0B55EC1A3DC10000000000000000,MT005 - Corixo Grande,extinto,2024-07-18 00:00:00,,pantanal,MT,Cáceres,part,{0F2DEB0F-4EBC-4B83-AD80-3B1E5FF8CB5B},2024-07-30 00:00:00,bruno.blanco,2024-07-17 20:36:26,dmitri.lechner,2024-11-15 18:26:24,pantanal_norte,3,privado,centro,prevfogo,Fazenda Santo Antônio,,"058° 26' 57.16"" W","16° 53' 5.81"" S",AM_Legal,Pantanal,Centro-oeste,MT,Cáceres
890,,01010000A0110F000062A1D6B4FD4F59C170F90FA9054B39C10000000000000000,MT020 - Sararé01,extinto,2024-07-31 00:00:00,,amazoni,MT,Conquista D' Oeste,federal,{2C41F3B9-7BCE-4406-AE35-E5D6E9474389},,bruno.blanco,2024-08-07 18:07:17,bruno.blanco,2024-10-14 18:54:02,brasil,,ti,centro,prevfogo,TI Sararé,Problemas com Garimpo Local,"059° 36' 28.11"" W","14° 43' 32.44"" S",AM_Legal,Amazônia,Centro-oeste,MT,Conquista D'Oeste
889,,01010000A0110F00002C6519C6074E59C1F041CF86CA2239C10000000000000000,MT019 - Sararé,extinto,2024-08-02 00:00:00,,amazoni,MT,Conquista D' Oeste,federal,{FCADECC5-90F0-465C-93E0-93D60C37F691},,bruno.blanco,2024-08-07 18:07:15,bruno.blanco,2024-10-14 18:54:11,brasil,,ti,centro,prevfogo,TI Sararé,Problemas com Garimpo Local,"059° 35' 23.18"" W","14° 38' 10.25"" S",AM_Legal,Amazônia,Centro-oeste,MT,Conquista D'Oeste
761,,01010000A0110F000008CE19C9BCA958C150401341CD5C37C10000000000000000,MT031 - Utiariti04,extinto,2024-08-11 00:00:00,,cerrado,MT,Campo Novo do Parecis,federal,{5AFE9E2B-7FE0-4EA1-AD50-3DBB87517431},,bruno.blanco,2024-08-14 16:32:41,pedro.pires,2024-10-07 18:22:31,parecis,2,ti,centro,prevfogo,TI Utiariti,,"058° 04' 42.54"" W","13° 37' 25.5"" S",AM_Legal,Cerrado,Centro-oeste,MT,Campo Novo do Parecis
63295,,01010000A0110F0000B6847C9868015DC1C0B12E4E47DD2FC10000000000000000,AC133,extinto,2024-09-23 00:00:00,2024-09-24 00:00:00,amazoni,AC,Bujari,,{2506C0F0-D41E-460B-A9E3-58F994EF90C4},,luiz.guilherme.gomes,2024-09-30 14:41:04,luiz.guilherme.gomes,2024-11-04 20:42:27,brasil,1,,norte,prevfogo,,,"041° 28' 10.24"" W","12° 32' 54.67"" S",AM_Legal,Amazônia,Norte,AC,Bujari
47292,,01010000A0110F000092ED7C7FE2C957C1206C780A39333AC10000000000000000,Incêndio entorno Parna Chapada dos Guimarães,extinto,2024-08-12 03:00:00,2024-08-13 03:00:00,cerrado,MT,,,{81B9EEEE-C471-497B-BA6C-C3BA7038DF49},2024-08-12 03:00:00,leticia.couto,2024-09-17 19:37:34,pedro.pires,2024-10-07 18:22:33,brasil,1,,,,,,"050° 31' 21.55"" W","12° 27' 33.18"" S",AM_Legal,Cerrado,Centro-oeste,MT,Cuiabá
784,,01010000A0110F0000D200DE5E6BC757C1E0ACFACC51583AC10000000000000000,Incêndio - Entorno Parna Chapada dos Guimarães,extinto,2024-08-14 03:00:00,2024-08-16 03:00:00,cerrado,MT,,part,{0AE886F2-0602-4944-ABD8-5A1764ABD320},2024-08-14 03:00:00,sarah.fontoura.terceirizada,2024-08-15 19:55:18,pedro.pires,2024-10-07 18:22:33,brasil,2,privado,,icmbio,,,"055° 59' 47.91"" W","15° 19' 25.69"" S",AM_Legal,Cerrado,Centro-oeste,MT,Cuiabá
1275,,01010000A0110F00008295433F71BE57C1E03D79F8B68F3AC10000000000000000,Baixos do Quebra Gamela - PNCG,extinto,2024-08-17 03:00:00,2024-08-20 03:00:00,cerrado,MT,,federal,{E0BFD0D1-F8E1-499D-82B7-1951DFE8F22B},2024-08-17 03:00:00,sarah.fontoura.terceirizada,2024-08-20 21:10:40,pedro.pires,2024-10-07 18:22:34,brasil,1,,,icmbio,,,"055° 54' 50.63"" W","15° 26' 47.87"" S",AM_Legal,Cerrado,Centro-oeste,MT,Cuiabá
602,,01010000A0110F00001283C0BEE3CA57C1E09C113597453AC10000000000000000,Incêndio Aguaçu - Entorno PNCG,extinto,2024-07-24 03:00:00,2024-11-12 00:00:00,cerrado,MT,Cuiabá,estadual,{F6B9BBFA-80AC-4D7C-BB04-FC82EBD07EF9},2024-07-29 03:00:00,sarah.fontoura.terceirizada,2024-08-02 13:59:29,luiz.guilherme.gomes,2024-11-12 19:36:31,brasil,,,,icmbio,,,"056° 01' 42.82"" W","15° 16' 56.14"" S",AM_Legal,Cerrado,Centro-oeste,MT,Cuiabá
600,,01010000A0110F00002041F17FF9B757C100F016388B9D3AC10000000000000000,Incêndio Serra da Russa - PNCG,extinto,2024-07-28 03:00:00,2024-11-12 00:00:00,cerrado,MT,Cuiabá,estadual,{E14B0179-5DBF-4C7F-AEB0-6905466A2EF7},2024-07-29 03:00:00,sarah.fontoura.terceirizada,2024-08-02 13:42:43,luiz.guilherme.gomes,2024-11-12 19:36:31,brasil,,,,icmbio,,,"055° 51' 16.44"" W","15° 28' 38.21"" S",AM_Legal,Cerrado,Centro-oeste,MT,Cuiabá
59309,,01010000A0110F00004082E20B56B355C1507DAE36EF9F39C10000000000000000,MT106_GO_T.I Aruanã,extinto,2024-09-13 00:00:00,2024-11-19 00:00:00,cerrado,MT,Cocalinho,federal,{5C225773-5645-4B63-827F-BA4C9349D92C},2024-09-13 00:00:00,dmitri.lechner,2024-09-27 19:07:45,luiz.guilherme.gomes,2024-11-19 18:05:10,brasil,2,privado,centro,prevfogo,Karajá de Aruanã II,,"069° 32' 45.13"" W","10° 42' 11.77"" S",AM_Legal,Cerrado,Centro-oeste,MT,Cocalinho
8500,,01010000A0110F0000B615FB8B3BAF58C170E09C71C9AA37C10000000000000000,MT045 - Utiariti07,extinto,2024-08-27 00:00:00,2024-10-22 00:00:00,cerrado,MT,Campo Novo do Parecis,federal,{F6B7D77C-006D-4918-AE8A-95155D2148D8},2024-08-29 00:00:00,bruno.blanco,2024-08-28 18:06:34,jade.oliveira,2024-10-22 15:47:13,parecis,2,ti,centro,prevfogo,TI Utiariti,,"054° 41' 32.06"" W","08° 44' 52.74"" S",AM_Legal,Cerrado,Centro-oeste,MT,Campo Novo do Parecis
753,,01010000A0110F000040A4DF1E92AE58C120A7E818665137C10000000000000000,MT030 - Utiariti03,extinto,2024-08-11 00:00:00,2024-10-10 00:00:00,cerrado,MT,Campo Novo do Parecis,federal,{F925BECF-FCE9-4F6C-9735-2278EF122DBF},2024-08-13 00:00:00,pedro.pires,2024-08-14 13:34:06,jade.oliveira,2024-10-22 15:47:37,parecis,2,ti,centro,prevfogo,TI Utiariti,,"058° 07' 22.6"" W","13° 35' 53.74"" S",AM_Legal,Cerrado,Centro-oeste,MT,Campo Novo do Parecis
518,,01010000A0110F0000DA3D79B82BCF58C13080B7E0FCEA3CC10000000000000000,MT006 - Norte Corixo,extinto,2024-07-14 00:00:00,2024-10-15 00:00:00,pantanal,MT,Cáceres,part,{C04CDD12-9E9C-4AEF-8D61-0929BF6A0732},2024-07-23 00:00:00,bruno.blanco,2024-07-24 16:27:58,bruno.blanco,2024-10-15 16:58:17,pantanal_norte,3,privado,centro,prevfogo,Fazenda São Francisco,,"058° 25' 22.16"" W","16° 46' 45.96"" S",AM_Legal,Pantanal,Centro-oeste,MT,Cáceres
2901,,01010000A0110F0000DC4603F0FAA558C14070CE38186437C10000000000000000,MT039 - Utiariti06,extinto,2024-08-22 00:00:00,2024-10-16 00:00:00,cerrado,MT,Campo Novo do Parecis,federal,{F9540C23-8D5E-40A5-81D8-A1FE12C3EA5F},2024-08-23 00:00:00,bruno.blanco,2024-08-24 18:25:21,jade.oliveira,2024-10-22 15:47:26,parecis,2,ti,centro,prevfogo,TI Utiariti,,"058° 02' 38.12"" W","13° 38' 24.17"" S",AM_Legal,Cerrado,Centro-oeste,MT,Campo Novo do Parecis
2904,,01010000A0110F0000E4839EB5A36E55C190B20C4132BB32C10000000000000000,TO119,extinto,2024-08-19 03:00:00,2024-10-05 00:00:00,cerrado,TO,Formoso do Araguaia,federal,{598FAA81-5A5F-4F6D-AED2-61EA3C5FA372},2024-08-19 00:00:00,pedro.pires,2024-08-24 18:35:53,quaresma,2024-10-29 20:30:16,brasil,1,ti,norte,prevfogo,TI Parque do Araguaia,,"050° 28' 12.78"" W","10° 57' 35.98"" S",AM_Legal,Cerrado,Norte,TO,Lagoa da Confusão
10095,,01010000A0110F00003E575BBD4A7156C1B08BDBF826EF35C10000000000000000,MT047_Aldeia_Pedra,extinto,2024-08-27 00:00:00,2024-09-04 00:00:00,amazoni,MT,Canarana,federal,{5E0B5185-7377-438E-B72C-FE96C96337B7},2024-08-28 00:00:00,jade.oliveira,2024-08-28 21:36:08,leandro.bruno,2024-10-22 18:06:29,xingu,3,ti,centro,prevfogo,Próximo à Aldeia Pedra - Alto Xingu,,"052° 51' 10.8"" W","12° 48' 13.4"" S",AM_Legal,Amazônia,Centro-oeste,MT,Canarana
7694,,01010000A0110F0000F01648D835BD56C160E5D0026FF134C10000000000000000,MT043_Piyulaga01,extinto,2024-08-04 00:00:00,2024-08-07 00:00:00,amazoni,MT,Gaúcha do Norte,federal,{703BD0FF-FDAB-4B93-AA2E-AAE5C9CB3BC9},2024-08-06 00:00:00,jade.oliveira,2024-08-27 21:48:18,leandro.bruno,2024-10-22 19:05:37,xingu,3,ti,centro,prevfogo,Aldeia Piyulaga,,"053° 35' 42.0"" W","12° 16' 24.0"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
12494,,01010000A0110F000078E9266127AC56C1808CB9CB92B334C10000000000000000,MT050_Ipavu03,extinto,2024-08-29 00:00:00,2024-08-31 00:00:00,amazoni,MT,Gaúcha do Norte,federal,{16F692C5-A65F-478B-8D39-90F8397294E4},2024-08-29 00:00:00,jade.oliveira,2024-08-29 21:46:23,leandro.bruno,2024-10-22 19:24:35,xingu,3,ti,centro,prevfogo,Nordeste de Kamayurá - Foco isolado próximo à lagoa,,"053° 21' 57.0"" W","12° 07' 1.3"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
575,,01010000A0110F0000DEE00B23782359C150A60A96591A39C10000000000000000,MT011 - Aldeia Paraíso,extinto,2024-07-29 00:00:00,,cerrado,MT,Conquista D' Oeste,federal,{6607A847-CB7A-49F9-82C9-F23C172AA6A5},2024-08-18 00:00:00,bruno.blanco,2024-07-31 13:51:51,bruno.blanco,2024-10-23 15:58:12,parecis,2,ti,centro,prevfogo,TI Paresi,,"059° 11' 53.75"" W","14° 37' 2.63"" S",AM_Legal,Cerrado,Centro-oeste,MT,Conquista D'Oeste
12495,,01010000A0110F000020D26FAF728156C100F016A8D3E635C10000000000000000,MT051_Caramujo,extinto,2024-08-28 00:00:00,2024-09-04 00:00:00,amazoni,MT,Gaúcha do Norte,federal,{95EC4F4A-EE2D-4F75-BB31-A6D06329EF3E},2024-08-30 00:00:00,jade.oliveira,2024-08-29 21:56:09,pedro.pires,2024-10-07 18:22:35,xingu,3,ti,centro,prevfogo,Próximo à aldeia Caramujo,,"061° 46' 30.0"" W","08° 45' 41.0"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
12893,,01010000A0110F00001C5A647B4F7E56C1709CA2E3EFB535C10000000000000000,MT052_VIVI04,extinto,2024-08-29 00:00:00,2024-08-29 00:00:00,amazoni,MT,Gaúcha do Norte,federal,{F6B58F6D-F8EE-46AD-A09A-FD4FFC27E9BD},2024-08-29 00:00:00,jade.oliveira,2024-08-30 12:06:51,pedro.pires,2024-10-07 18:22:35,xingu,3,ti,centro,prevfogo,Norte da Aldeia Vivi,,"046° 53' 52.42"" W","10° 26' 0.29"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
19693,,01010000A0110F000094180416D2B256C190CB7FD854AF34C10000000000000000,MT062_Ipavu04,extinto,2024-08-30 00:00:00,2024-08-31 00:00:00,amazoni,MT,Gaúcha do Norte,federal,{E77993C4-2F50-439A-A816-970035CB979D},2024-08-30 00:00:00,jade.oliveira,2024-09-03 21:30:09,pedro.pires,2024-10-07 18:22:36,xingu,3,ti,centro,prevfogo,Próximo à aldeia Ipavu,,"053° 01' 24.2"" W","12° 40' 9.2"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
23295,,01010000A0110F0000302AA993C1AF56C1F038450725C434C10000000000000000,MT066_Ipavu06,extinto,2024-08-04 00:00:00,2024-09-13 00:00:00,amazoni,MT,Gaúcha do Norte,federal,{86E7F33B-4D41-424F-A807-4FB71D153711},2024-09-04 00:00:00,jade.oliveira,2024-09-04 22:14:01,pedro.pires,2024-10-07 18:22:38,xingu,3,ti,centro,prevfogo,Leste do Lago Ipavu,,"062° 39' 59.16"" W","11° 15' 20.74"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
37295,,01010000A0110F0000C0EC9EF8C8C456C1302AA963824536C10000000000000000,MT081_Aturua02,extinto,2024-09-06 00:00:00,2024-09-10 00:00:00,amazoni,MT,Gaúcha do Norte,federal,{697A7D93-6329-4CD4-961C-B57DE9066F38},2024-09-09 00:00:00,jade.oliveira,2024-09-12 21:40:53,pedro.pires,2024-10-07 18:22:41,xingu,3,ti,centro,prevfogo,Próximo à aldeia Ipavu,,"043° 34' 55.54"" W","20° 07' 16.85"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
37296,,01010000A0110F0000B09465187AB156C1C020B0022BCE34C10000000000000000,MT082_Ipavu11,extinto,2024-09-10 00:00:00,2024-09-11 00:00:00,amazoni,MT,Gaúcha do Norte,federal,{FBDB79A1-904D-421D-A855-29848806B924},2024-09-10 00:00:00,jade.oliveira,2024-09-12 21:44:45,pedro.pires,2024-10-07 18:22:41,xingu,3,ti,centro,prevfogo,Roçado próximo à aldeia,,"056° 15' 59.08"" W","20° 10' 57.14"" S",AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
